"5.38.6.8", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "5.38.0.0/18"
"5.44.39.105", "197830", "BAKCELL-AS, AZ", "5.44.39.0/24"
"5.61.212.85", "50129", "TVHORADADA, ES", "5.61.212.0/24"
"5.61.220.2", "202709", "NETOIP, IT", "5.61.216.0/21"
"5.86.133.247", "24608", "WINDTRE-AS, IT", "5.86.0.0/16"
"5.88.195.130", "30722", "VODAFONE-IT-ASN, IT", "5.88.192.0/19"
"5.89.45.139", "30722", "VODAFONE-IT-ASN, IT", "5.88.0.0/13"
"5.94.225.73", "30722", "VODAFONE-IT-ASN, IT", "5.88.0.0/13"
"5.95.35.249", "30722", "VODAFONE-IT-ASN, IT", "5.95.32.0/19"
"5.101.60.18", "8595", "WESTCALL-AS, RU", "5.101.60.0/22"
"5.98.171.26", "3269", "ASN-IBSNAZ, IT", "5.98.0.0/15"
"5.101.204.90", "8595", "WESTCALL-AS, RU", "5.101.200.0/21"
"5.102.4.104", "198471", "LINKEM-AS, IT", "5.102.4.0/23"
"5.103.28.60", "44869", "FIBIA-P-S, DK", "5.103.0.0/16"
"5.104.176.166", "34524", "DIGICOM-AS, BG", "5.104.176.0/21"
"5.111.205.42", "35819", "MOBILY-AS Etihad Etisalat Company (Mobily), SA", "5.111.192.0/20"
"5.115.120.7", "44244", "IRANCELL-AS, IR", "5.115.112.0/20"
"5.133.111.94", "43297", "VDS-TELECOM, RU", "5.133.111.0/24"
"5.147.146.29", "6830", "LGI-UPC formerly known as UPC Broadband Holding B.V., AT", "5.147.0.0/16"
"5.158.139.221", "6830", "LGI-UPC formerly known as UPC Broadband Holding B.V., AT", "5.158.128.0/18"
"5.171.88.245", "16232", "ASN-TIM Service Provider, IT", "5.171.0.0/16"
"5.172.239.252", "8374", "PLUSNET Plus network operator in Poland, PL", "5.172.224.0/19"
"5.173.89.170", "39603", "P4NET P4 UMTS operator in Poland, PL", "5.173.0.0/17"
"5.178.50.148", "15962", "OSK-DNI Slovakia, SK", "5.178.48.0/20"
"5.178.189.152", "16010", "MAGTICOMAS Caucasus-Online, GE", "5.178.128.0/17"
"5.184.63.44", "5617", "TPNET, PL", "5.184.0.0/15"
"5.219.146.81", "58224", "TCI, IR", "5.219.128.0/17"
"5.224.13.245", "12430", "VODAFONE_ES, ES", "5.224.0.0/15"
"5.226.108.26", "12741", "AS-NETIA Warszawa 02-822, PL", "5.226.64.0/18"
"5.244.130.82", "35819", "MOBILY-AS Etihad Etisalat Company (Mobily), SA", "5.244.128.0/20"
"5.245.108.93", "35819", "MOBILY-AS Etihad Etisalat Company (Mobily), SA", "5.245.96.0/20"
"8.17.46.107", "23089", "HOTWIRE-COMMUNICATIONS - Hotwire Communications, US", "8.17.44.0/22"
"12.0.123.15", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.0.0.0/9"
"12.18.220.2", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.0.0.0/9"
"12.43.233.66", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.0.0.0/9"
"12.49.45.130", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.0.0.0/9"
"12.105.111.130", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.0.0.0/9"
"12.161.190.154", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.166.64.162", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.168.190.10", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.170.172.34", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.175.245.66", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.184.6.194", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.185.119.226", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.207.8.122", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.233.240.169", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.235.157.67", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.235.178.130", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.245.64.42", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"12.247.110.78", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "12.128.0.0/9"
"14.0.19.3", "24088", "HTCHCMC-AS-VN Hanoi Telecom Joint Stock Company - HCMC Branch, VN", "14.0.19.0/24"
"14.0.19.6", "24088", "HTCHCMC-AS-VN Hanoi Telecom Joint Stock Company - HCMC Branch, VN", "14.0.19.0/24"
"14.34.34.236", "4766", "KIXS-AS-KR Korea Telecom, KR", "14.32.0.0/13"
"14.36.47.27", "4766", "KIXS-AS-KR Korea Telecom, KR", "14.32.0.0/13"
"14.98.82.238", "45820", "TTSL-MEISISP Tata Teleservices ISP AS, IN", "14.98.82.0/24"
"14.120.75.156", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "14.112.0.0/12"
"14.120.135.143", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "14.112.0.0/12"
"14.140.104.194", "4755", "TATACOMM-AS TATA Communications formerly VSNL is Leading ISP, IN", "14.140.104.0/21"
"14.142.196.218", "4755", "TATACOMM-AS TATA Communications formerly VSNL is Leading ISP, IN", "14.142.196.0/22"
"14.143.119.66", "4755", "TATACOMM-AS TATA Communications formerly VSNL is Leading ISP, IN", "14.143.118.0/23"
"14.154.206.50", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "14.144.0.0/12"
"14.161.0.174", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.161.0.0/19"
"14.161.10.101", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.161.8.0/21"
"14.161.11.112", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.161.8.0/21"
"14.161.18.67", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.161.16.0/21"
"14.161.253.176", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.161.248.0/21"
"14.162.134.10", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.162.128.0/20"
"14.163.92.1", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.163.80.0/20"
"14.163.200.30", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.163.192.0/20"
"14.166.15.171", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.166.0.0/19"
"14.169.17.250", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.169.0.0/18"
"14.170.154.74", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.170.144.0/20"
"14.185.225.144", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.185.224.0/20"
"14.187.80.27", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.187.80.0/20"
"14.194.224.236", "55441", "TTSLMEIS-AS-AP TTSL-ISP DIVISION, IN", "14.194.224.0/19"
"14.194.238.186", "55441", "TTSLMEIS-AS-AP TTSL-ISP DIVISION, IN", "14.194.224.0/19"
"14.207.7.2", "45758", "TRIPLETNET-AS-AP Triple T Internet/Triple T Broadband, TH", "14.207.0.0/17"
"14.207.15.158", "45758", "TRIPLETNET-AS-AP Triple T Internet/Triple T Broadband, TH", "14.207.0.0/17"
"14.207.73.208", "45758", "TRIPLETNET-AS-AP Triple T Internet/Triple T Broadband, TH", "14.207.0.0/17"
"14.207.79.88", "45758", "TRIPLETNET-AS-AP Triple T Internet/Triple T Broadband, TH", "14.207.0.0/17"
"14.220.113.118", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "14.208.0.0/12"
"14.221.178.104", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "14.208.0.0/12"
"14.221.179.164", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "14.208.0.0/12"
"14.228.111.90", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.228.104.0/21"
"14.231.172.128", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.231.160.0/20"
"14.232.154.114", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.232.144.0/20"
"14.235.143.251", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.235.128.0/18"
"14.237.50.156", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.237.48.0/20"
"14.237.186.184", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.237.176.0/20"
"14.239.141.96", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.239.128.0/20"
"14.241.39.247", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.241.32.0/21"
"14.241.230.89", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.241.224.0/21"
"14.241.248.75", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.241.248.0/21"
"14.241.249.183", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.241.248.0/21"
"14.241.250.76", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.241.248.0/21"
"14.245.40.189", "45899", "VNPT-AS-VN VNPT Corp, VN", "14.245.32.0/20"
"15.203.178.46", "7430", "TANDEM - Hewlett-Packard Company, US", "15.203.176.0/20"
"23.16.197.63", "852", "ASN852 - TELUS Communications Inc., CA", "23.16.0.0/16"
"23.25.74.73", "7922", "COMCAST-7922 - Comcast Cable Communications, LLC, US", "23.24.0.0/15"
"23.24.220.105", "7922", "COMCAST-7922 - Comcast Cable Communications, LLC, US", "23.24.0.0/15"
"23.119.76.196", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "23.112.0.0/12"
"23.30.237.237", "7922", "COMCAST-7922 - Comcast Cable Communications, LLC, US", "23.30.0.0/15"
"23.126.54.205", "7018", "ATT-INTERNET4 - AT&T Services, Inc., US", "23.112.0.0/12"
"24.20.24.24", "7922", "COMCAST-7922 - Comcast Cable Communications, LLC, US", "24.16.0.0/13"
"24.48.176.23", "395761", "TELEDISTRIBUTION-AMOS-INC - Teledistribution Amos inc., CA", "24.48.176.0/24"
"24.43.137.174", "20001", "TWC-20001-PACWEST - Charter Communications Inc, US", "24.43.0.0/16"
"24.51.106.145", "15146", "CABLEBAHAMAS - Cable Bahamas, BS", "24.51.104.0/21"
"24.51.111.242", "15146", "CABLEBAHAMAS - Cable Bahamas, BS", "24.51.104.0/21"
"24.75.153.1", "62522", "CABLEVISION-OF-MARION-COUNTY - Cablevision of Marion County, LLC, US", "24.75.144.0/20"
"24.88.30.224", "11426", "TWC-11426-CAROLINAS - Charter Communications Inc, US", "24.88.0.0/16"
"24.103.247.235", "12271", "TWC-12271-NYC - Charter Communications Inc, US", "24.103.240.0/20"
"24.97.126.242", "12271", "TWC-12271-NYC - Charter Communications Inc, US", "24.97.124.0/22"
"24.104.16.74", "7922", "COMCAST-7922 - Comcast Cable Communications, LLC, US", "24.104.0.0/17"
"24.119.185.139", "11492", "CABLEONE - CABLE ONE, INC., US", "24.119.185.0/24"
"24.120.25.85", "22773", "ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc., US", "24.120.0.0/16"
"24.121.24.99", "19108", "SUDDENLINK-COMMUNICATIONS - Suddenlink Communications, US", "24.121.0.0/16"
"24.121.176.94", "19108", "SUDDENLINK-COMMUNICATIONS - Suddenlink Communications, US", "24.121.128.0/17"
"24.133.202.203", "47524", "TURKSAT-AS, TR", "24.133.202.0/23"
"24.134.10.145", "31334", "KABELDEUTSCHLAND-AS, DE", "24.134.0.0/16"
"24.139.51.121", "11976", "FIDN - Fidelity Communication International Inc., US", "24.139.48.0/21"
"24.139.99.178", "14638", "LCPRL - Liberty Cablevision of Puerto Rico, US", "24.139.99.0/24"
"24.144.152.18", "27364", "ACS-INTERNET - Armstrong Cable Services, US", "24.144.128.0/19"
"24.173.119.118", "33363", "BHN-33363 - Charter Communications, Inc, US", "24.173.112.0/20"
"24.187.212.2", "6128", "CABLE-NET-1 - Cablevision Systems Corp., US", "24.184.0.0/14"
"24.192.57.38", "12083", "WOW-INTERNET - WideOpenWest Finance LLC, US", "24.192.56.0/22"
"24.193.54.122", "12271", "TWC-12271-NYC - Charter Communications Inc, US", "24.193.0.0/18"
"24.199.137.66", "11426", "TWC-11426-CAROLINAS - Charter Communications Inc, US", "24.199.128.0/17"
"24.206.13.185", "15146", "CABLEBAHAMAS - Cable Bahamas, BS", "24.206.12.0/22"
"24.215.7.204", "14366", "MNTN - Rogers Communications Canada Inc., CA", "24.215.0.0/18"
"24.227.144.154", "11427", "TWC-11427-TEXAS - Charter Communications Inc, US", "24.227.128.0/17"
"24.230.72.18", "11232", "MIDCO-NET - Midcontinent Communications, US", "24.230.64.0/18"
"24.230.210.36", "11290", "RAPIDUS - Cogeco Communications Holdings, Inc., CA", "24.230.192.0/19"
"24.231.50.18", "15146", "CABLEBAHAMAS - Cable Bahamas, BS", "24.231.48.0/22"
"24.232.106.23", "10318", "CABLEVISION S.A., AR", "24.232.96.0/19"
"24.232.114.84", "10318", "CABLEVISION S.A., AR", "24.232.96.0/19"
"24.232.186.120", "10318", "CABLEVISION S.A., AR", "24.232.176.0/20"
"24.232.221.197", "10318", "CABLEVISION S.A., AR", "24.232.192.0/19"
"24.233.124.159", "32448", "METROCAST-1 - Atlantic Broadband Finance, LLC, US", "24.233.120.0/21"
"24.245.97.94", "21688", "GMP-METROCAST - Atlantic Broadband Finance, LLC, US", "24.245.96.0/22"
"24.246.226.62", "3737", "PTD-AS - PenTeleData Inc., US", "24.246.224.0/19"
"24.247.237.48", "20115", "CHARTER-20115 - Charter Communications, US", "24.247.224.0/20"
"24.249.99.16", "22773", "ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc., US", "24.249.96.0/21"
"27.16.198.181", "4134", "CHINANET-BACKBONE No.31,Jin-rong Street, CN", "27.16.0.0/12"
"27.56.245.210", "45609", "BHARTI-MOBILITY-AS-AP Bharti Airtel Ltd. AS for GPRS Service, IN", "27.56.244.0/22"
"27.71.152.163", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.71.152.0/21"
"27.72.31.249", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.72.28.0/22"
"27.74.214.64", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.74.208.0/21"
"27.74.251.189", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.74.248.0/21"
"27.74.252.113", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.74.248.0/21"
"27.74.252.120", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.74.248.0/21"
"27.74.253.188", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.74.248.0/21"
"27.76.51.78", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.76.48.0/21"
"27.79.217.63", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.79.216.0/21"
"27.79.248.134", "7552", "VIETEL-AS-AP Viettel Group, VN", "27.79.248.0/21"
"27.100.25.226", "59179", "MINS-AS MINS Technologies Private Limited, IN", "27.100.25.0/24"
"27.109.18.114", "17625", "BLAZENET-IN-AP BlazeNet's Network, IN", "27.109.18.0/24"
"27.122.30.72", "55792", "DATEC-PNG-AS-AP Datec-PNG, PG", "27.122.30.0/24"
"27.255.1.238", "55714", "APNIC-FIBERLINK-PK Fiberlink Pvt.Ltd, PK", "27.255.1.0/24"
"27.123.169.86", "38442", "VODAFONEFIJI-AS-FJ Vodafone Fiji Limited, FJ", "27.123.169.0/24"
"27.255.42.144", "55714", "APNIC-FIBERLINK-PK Fiberlink Pvt.Ltd, PK", "27.255.42.0/24"
"31.7.150.181", "49360", "RPENGINEERING-AS, IT", "31.7.144.0/20"
"31.11.1.239", "6772", "IMPNET-AS, CH", "31.11.0.0/19"
"31.15.147.236", "12644", "TELEMACH Ljubljana, Slovenia, SI", "31.15.128.0/17"
"31.27.18.26", "30722", "VODAFONE-IT-ASN, IT", "31.27.0.0/18"
"31.27.43.206", "30722", "VODAFONE-IT-ASN, IT", "31.27.0.0/18"
"31.49.111.155", "2856", "BT-UK-AS BTnet UK Regional network, GB", "31.48.0.0/13"
"31.60.21.176", "5617", "TPNET, PL", "31.60.0.0/14"
"31.145.106.46", "15924", "BORUSANTELEKOM-AS, TR", "31.145.106.0/24"
"31.145.111.51", "15924", "BORUSANTELEKOM-AS, TR", "31.145.0.0/16"
"31.146.61.34", "35805", "SILKNET-AS, GE", "31.146.0.0/16"
"31.146.92.245", "35805", "SILKNET-AS, GE", "31.146.0.0/16"
"31.146.196.122", "35805", "SILKNET-AS, GE", "31.146.0.0/16"
"31.156.130.120", "30722", "VODAFONE-IT-ASN, IT", "31.156.0.0/14"
"31.156.249.195", "30722", "VODAFONE-IT-ASN, IT", "31.156.224.0/19"
"31.157.204.156", "30722", "VODAFONE-IT-ASN, IT", "31.156.0.0/14"
"31.166.155.14", "35819", "MOBILY-AS Etihad Etisalat Company (Mobily), SA", "31.166.144.0/20"
"31.166.244.218", "35819", "MOBILY-AS Etihad Etisalat Company (Mobily), SA", "31.166.240.0/20"
"31.167.123.130", "35819", "MOBILY-AS Etihad Etisalat Company (Mobily), SA", "31.167.96.0/19"
"31.169.5.160", "9198", "KAZTELECOM-AS, KZ", "31.169.0.0/19"
"31.171.138.0", "31115", "INTRED-AS, IT", "31.171.136.0/22"
"31.172.104.253", "15943", "WTNET-AS wilhelm.tel GmbH, DE", "31.172.104.0/21"
"31.173.85.169", "25159", "SONICDUO-AS, RU", "31.173.80.0/21"
"31.195.139.29", "3269", "ASN-IBSNAZ, IT", "31.195.0.0/16"
"31.198.75.147", "3269", "ASN-IBSNAZ, IT", "31.198.0.0/15"
"31.199.192.186", "3269", "ASN-IBSNAZ, IT", "31.198.0.0/15"
"31.206.39.114", "15924", "BORUSANTELEKOM-AS, TR", "31.206.32.0/21"
"31.215.168.105", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "31.215.128.0/18"
"31.218.104.231", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "31.218.0.0/15"
"31.218.126.56", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "31.218.0.0/15"
"31.219.62.227", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "31.219.0.0/16"
"31.219.63.183", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "31.219.0.0/16"
"31.219.85.211", "5384", "EMIRATES-INTERNET Emirates Internet, AE", "31.219.0.0/16"
"31.223.107.237", "12735", "ASTURKNET, TR", "31.223.107.0/24"
"31.223.132.90", "25144", "TELEKOM-SRPSKE-AS Kralja Petra I Karadjordjevica 61a, BA", "31.223.128.0/21"
"36.39.60.178", "17839", "DREAMPLUS-AS-KR CJ Hello Co., Ltd., KR", "36.39.32.0/19"
"36.66.140.109", "17974", "TELKOMNET-AS2-AP PT Telekomunikasi Indonesia, ID", "36.66.0.0/16"
